DEPTH,CKH,CPOR,DT,GR,DT4P,DT4S,DTC,DTCO,DTSM,DTST,NPHI,PHIE,RHOB,PSW,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
3833.8,-999.25,-999.25,79.951,84.404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.299,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3834.3,-999.25,-999.25,79.722,77.027,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.289,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3834.8,-999.25,-999.25,81.683,72.1,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.288,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3835.3,-999.25,-999.25,85.492,74.348,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.316,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3835.8,-999.25,-999.25,90.636,71.809,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.319,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3836.3,-999.25,-999.25,93.125,71.809,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.294,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3836.8,-999.25,-999.25,89.91,70.889,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.267,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3837.3,-999.25,-999.25,89.77,68.729,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.258,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3837.8,-999.25,-999.25,85.41,67.058,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.249,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3838.3,-999.25,-999.25,79.716,67.412,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.257,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3838.8,-999.25,-999.25,82.755,69.195,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.279,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3839.3,-999.25,-999.25,78.857,72.871,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.315,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3839.8,-999.25,-999.25,82.222,74.568,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.321,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3840.3,-999.25,-999.25,91.731,74.087,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3840.8,-999.25,-999.25,98.161,72.437,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.266,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3841.3,-999.25,-999.25,94.962,70.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3841.8,-999.25,-999.25,90.818,73.456,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.244,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3842.3,-999.25,-999.25,86.228,72.21,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.211,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3842.8,-999.25,-999.25,84.3,69.869,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.165,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3843.3,-999.25,-999.25,83.274,69.554,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.147,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3843.8,-999.25,-999.25,84.362,68.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.164,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3844.3,-999.25,-999.25,86.583,67.754,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.201,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3844.8,-999.25,-999.25,92.543,64.949,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3845.3,-999.25,-999.25,91.507,62.645,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.261,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3845.8,-999.25,-999.25,88.561,65.653,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.276,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3846.3,-999.25,-999.25,82.093,66.005,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.274,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3846.8,-999.25,-999.25,80.541,66.304,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.27,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3847.3,-999.25,-999.25,80.365,62.644,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.274,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3847.8,-999.25,-999.25,81.988,64.826,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.292,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3848.3,-999.25,-999.25,82.271,63.394,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.308,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3848.8,-999.25,-999.25,82.276,63.934,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.323,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3849.3,-999.25,-999.25,80.755,60.767,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.315,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3849.8,-999.25,-999.25,82.431,57.632,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.278,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3850.3,-999.25,-999.25,80.588,58.412,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.253,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3850.8,-999.25,-999.25,82.006,59.936,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3851.3,-999.25,-999.25,83.712,62.194,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.238,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3851.8,-999.25,-999.25,84.842,60.969,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.232,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3852.3,-999.25,-999.25,84.555,59.298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.219,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3852.8,-999.25,-999.25,83.877,60.956,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.195,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3853.3,-999.25,-999.25,88.805,61.713,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.166,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3853.8,-999.25,-999.25,89.647,61.156,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.144,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3854.3,-999.25,-999.25,89.911,66.597,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.15,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3854.8,-999.25,-999.25,87.413,67.404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.16,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3855.3,-999.25,-999.25,86.264,67.755,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.194,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3855.8,-999.25,-999.25,83.118,61.962,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.239,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3856.3,-999.25,-999.25,82.008,61.067,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.283,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3856.8,-999.25,-999.25,79.46,59.885,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.288,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3857.3,-999.25,-999.25,79.061,60.219,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.256,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3857.8,-999.25,-999.25,81.076,61.686,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.217,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3858.3,-999.25,-999.25,83.118,62.967,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.214,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3858.8,-999.25,-999.25,84.265,63.095,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.231,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3859.3,-999.25,-999.25,84.202,62.519,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.215,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3859.8,-999.25,-999.25,86.78,62.197,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.156,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3860.3,-999.25,-999.25,90.567,61.875,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.116,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3860.8,-999.25,-999.25,91.537,61.652,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.151,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3861.3,-999.25,-999.25,89.879,64.087,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.263,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3861.8,-999.25,-999.25,88.412,62.164,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.303,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3862.3,-999.25,-999.25,82.064,59.341,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.285,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3862.8,-999.25,-999.25,91.278,58.673,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.289,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3863.3,-999.25,-999.25,92.52,60.901,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3863.8,-999.25,-999.25,95.766,64.299,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.286,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3864.3,-999.25,-999.25,94.173,63.799,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.285,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3864.8,-999.25,-999.25,89.067,64.819,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.293,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3865.3,-999.25,-999.25,88.205,63.481,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3865.8,-999.25,-999.25,92.513,64.316,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.295,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3866.3,-999.25,-999.25,90.886,61.547,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.3,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3866.8,-999.25,-999.25,91.072,61.084,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.304,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3867.3,-999.25,-999.25,92.263,59.747,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.289,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3867.8,-999.25,-999.25,95.052,59.629,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.266,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3868.3,-999.25,-999.25,96.908,59.518,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.245,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3868.8,-999.25,-999.25,91.496,59.072,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.247,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3869.3,-999.25,-999.25,91.757,60.938,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.255,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3869.8,-999.25,-999.25,91.646,64.209,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.268,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3870.3,-999.25,-999.25,91.07,69.11,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.257,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3870.8,-999.25,-999.25,91.576,72.453,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.225,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3871.3,-999.25,-999.25,89.982,70.074,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.188,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3871.8,-999.25,-999.25,87.346,67.53,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.154,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3872.3,-999.25,-999.25,88.907,68.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.147,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3872.8,-999.25,-999.25,91.681,73.139,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.12,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3873.3,-999.25,-999.25,89.646,74.012,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.088,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3873.8,-999.25,-999.25,88.966,71.227,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.096,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3874.3,-999.25,-999.25,86.01,66.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.138,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3874.8,-999.25,-999.25,83.291,68.504,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.217,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3875.3,-999.25,-999.25,85.622,70.622,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.258,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3875.8,-999.25,-999.25,86.426,73.101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.274,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3876.3,-999.25,-999.25,95.677,71.895,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.281,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3876.8,-999.25,-999.25,89.305,71.875,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.312,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3877.3,-999.25,-999.25,94.301,66.862,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.318,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3877.8,-999.25,-999.25,91.419,62.85,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.266,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3878.3,-999.25,-999.25,91.554,61.179,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.21,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3878.8,-999.25,-999.25,87.654,65.266,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.191,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3879.3,-999.25,-999.25,87.119,68.814,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.221,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3879.8,-999.25,-999.25,87.379,70.819,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.253,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3880.3,-999.25,-999.25,87.921,74.418,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.235,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3880.8,-999.25,-999.25,85.763,73.546,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.244,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3881.3,-999.25,-999.25,85.517,68.214,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.241,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3881.8,-999.25,-999.25,86.43,61.056,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.231,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3882.3,-999.25,-999.25,82.795,53.907,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.246,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3882.8,-999.25,-999.25,82.662,52.347,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3883.3,-999.25,-999.25,82.273,52.486,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.283,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3883.8,-999.25,-999.25,79.717,55.305,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3884.3,-999.25,-999.25,79.576,57.853,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.257,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3884.8,-999.25,-999.25,82.415,59.858,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.234,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3885.3,-999.25,-999.25,84.646,64.935,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.211,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3885.8,-999.25,-999.25,84.731,74.515,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.186,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3886.3,-999.25,-999.25,84.819,76.206,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.188,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3886.8,-999.25,-999.25,81.037,73.212,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.203,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3887.3,-999.25,-999.25,75.917,61.515,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.231,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3887.8,-999.25,-999.25,73.009,59.173,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.288,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3888.3,-999.25,-999.25,74.685,55.497,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.309,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3888.8,-999.25,-999.25,76.19,57.057,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.299,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3889.3,-999.25,-999.25,77.308,53.101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.326,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3889.8,-999.25,-999.25,81.246,54.215,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.326,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3890.3,-999.25,-999.25,82.026,54.104,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.304,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3890.8,-999.25,-999.25,84.252,54.812,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.275,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3891.3,-999.25,-999.25,85.711,57.775,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.269,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3891.8,-999.25,-999.25,84.802,60.781,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.286,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3892.3,-999.25,-999.25,86.801,63.917,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.294,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3892.8,-999.25,-999.25,88.555,65.781,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.307,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3893.3,-999.25,-999.25,89.627,66.563,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.301,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3893.8,-999.25,-999.25,89.041,64.795,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.287,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3894.3,-999.25,-999.25,88.955,62.864,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.245,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3894.8,-999.25,-999.25,88.279,60.079,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.211,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3895.3,-999.25,-999.25,89.648,60.938,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.211,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3895.8,-999.25,-999.25,90.148,60.604,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.23,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3896.3,-999.25,-999.25,88.002,61.865,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.238,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3896.8,-999.25,-999.25,87.025,61.642,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.213,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3897.3,-999.25,-999.25,86.307,61.865,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.185,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3897.8,-999.25,-999.25,86.967,62.154,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.187,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
