DEPTH,CKH,CPOR,DT,GR,DT4P,DT4S,DTC,DTCO,DTSM,DTST,NPHI,PHIE,RHOB,PSW,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
6220.2,-999.25,-999.25,-999.25,47.766,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,40.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6220.7,-999.25,-999.25,-999.25,53.886,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,43.66,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6221.2,-999.25,-999.25,-999.25,57.935,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,39.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6221.7,-999.25,-999.25,-999.25,56.518,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,39.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6222.2,-999.25,-999.25,-999.25,53.273,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,36.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6222.7,-999.25,-999.25,-999.25,44.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,34.87,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6223.2,-999.25,-999.25,-999.25,44.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,31.65,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6223.7,-999.25,-999.25,-999.25,43.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,34.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6224.2,-999.25,-999.25,-999.25,48.07,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,39.04,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6224.7,-999.25,-999.25,-999.25,46.654,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,39.71,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6225.2,-999.25,-999.25,-999.25,49.872,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,35.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6225.7,-999.25,-999.25,-999.25,47.275,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,33.26,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6226.2,-999.25,-999.25,-999.25,43.468,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,31.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6226.7,-999.25,-999.25,-999.25,32.789,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,35.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6227.2,-999.25,-999.25,-999.25,37.039,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,32.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6227.7,-999.25,-999.25,-999.25,40.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,32.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6228.2,-999.25,-999.25,-999.25,45.911,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6228.7,-999.25,-999.25,-999.25,42.133,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6229.2,-999.25,-999.25,-999.25,39.102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,31.23,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6229.7,-999.25,-999.25,-999.25,40.633,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,35.73,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6230.2,-999.25,-999.25,-999.25,42.994,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,40.28,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6230.7,-999.25,-999.25,-999.25,48.663,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,38.89,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6231.2,-999.25,-999.25,-999.25,43.011,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,38.06,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6231.7,-999.25,-999.25,-999.25,39.234,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,32.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6232.2,-999.25,-999.25,-999.25,37.344,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,37.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
